finding_id,title,component,severity,status,duplicate_of,evidence,root_cause,impact,proposed_correction,acceptance_test,related_commit,related_deployment,owner,target_date,residual_risk,order_ref_masked,issue_ref_masked,source_kind,detected_at
SF-c6a5cffbce873d67,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-6e82ccd32435fb0c,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""OTH"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_089601b47a59,iss_0c07fd1e0978,HUMAN_REVIEW,2026-07-13T18:15:22+00:00
SF-c6c01d225adb7e72,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-51063007afc458c9,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""AS"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_474e440be52c,iss_2e38ac5f25c7,HUMAN_REVIEW,2026-07-14T22:15:48+00:00
SF-c725edc80fa09889,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-ff5d384657fee69c,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""SF"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_8778e11632c9,iss_a1d6741ac047,HUMAN_REVIEW,2026-07-17T18:21:31+00:00
SF-c9041ccb9e7cc42c,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-ff5d384657fee69c,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""SF"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_7b66af1376ac,iss_76382c91edb5,HUMAN_REVIEW,2026-07-21T10:21:20+00:00
SF-ca0ac79a5a0ba3b2,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-ff5d384657fee69c,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""SF"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_50f75d62c4e7,iss_bcb7d2ad50ee,HUMAN_REVIEW,2026-07-16T16:25:12+00:00
SF-cb6aff50e174caa1,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-51063007afc458c9,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""AS"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_b2446430e795,iss_80253712baf8,HUMAN_REVIEW,2026-07-08T11:28:52+00:00
SF-cd5b8bd661112cca,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-51063007afc458c9,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""AS"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_378faf979745,iss_1695c3563d9c,HUMAN_REVIEW,2026-07-28T14:30:58+00:00
SF-ce03ef85a845f191,C??digo GLS sin clasificaci??n verificada,GLS_NORMALIZATION,HIGH,OPEN,,"{""code"":""-30"",""market"":""ES"",""carrier"":""GLS""}",El cat??logo GLS no contiene una asignaci??n MAPPED o VERIFIED para el c??digo observado.,La incidencia debe abstenerse de una decisi??n autom??tica y requiere revisi??n humana.,Crear una entrada versionada solo despu??s de validar evidencia GLS positiva y negativa.,"El c??digo queda clasificado con evidencia, versi??n y pruebas; UNKNOWN permanece bloqueado.",,,Suleia Operations,,HIGH hasta validar el cat??logo.,,,RECONCILIATION,2026-08-09T07:08:32.683+00:00
SF-ce919faf5ce6f699,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-51063007afc458c9,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""AS"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_eb93cb0317f0,iss_96266204bfe4,HUMAN_REVIEW,2026-07-15T10:19:59+00:00
SF-ced65189f3b98470,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-ff5d384657fee69c,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""SF"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_132e6e8b2e1f,iss_fce12465d05c,HUMAN_REVIEW,2026-07-13T18:16:30+00:00
SF-cfa37b5b46dda8e9,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-ce03ef85a845f191,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""-30"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_59fb569ab4c4,iss_224174dfa4ed,HUMAN_REVIEW,2026-08-06T15:04:03.229+00:00
SF-d0eb6584581be3d3,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-51063007afc458c9,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""AS"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_9417ccfae6b8,iss_2f87074b273f,HUMAN_REVIEW,2026-07-16T09:18:12+00:00
SF-d1ea1c40a8d6f3b7,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-ce03ef85a845f191,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""-30"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_b9ba793eb107,iss_de7740161d89,HUMAN_REVIEW,2026-08-06T15:03:59.309+00:00
SF-d392481a1822c124,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-51063007afc458c9,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""AS"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_ea6cc26e8994,iss_6a57ae41e4d0,HUMAN_REVIEW,2026-06-25T15:30:28+00:00
SF-d39a372f1464ee6f,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-ff5d384657fee69c,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""SF"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_821ea776db1d,iss_08f98dfa33dd,HUMAN_REVIEW,2026-06-29T14:24:38+00:00
SF-d4516534efcaf60b,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-51063007afc458c9,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""AS"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_0ed5ea3892ef,iss_abc915a6a338,HUMAN_REVIEW,2026-07-06T20:26:55+00:00
SF-d4a66a8dc7274969,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-51063007afc458c9,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""AS"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_0602785cce14,iss_7edf448135ae,HUMAN_REVIEW,2026-07-31T10:26:27+00:00
SF-d4ccc717f060342d,Protecci??n operativa pendiente de revisi??n,OPERATIONAL_PROTECTIONS,WARNING,OPEN,,"{""risk"":""NOT_ASSESSED"",""priority"":""NORMAL"",""carrier_code"":null,""review_reasons"":[""PROTECTION_REVIEW""],""normalized_type"":null}",La protecci??n ha detectado una condici??n que requiere evaluaci??n humana antes de cualquier acci??n.,El pedido queda en revisi??n y no debe recibir una acci??n autom??tica.,Clasificar la protecci??n con evidencia vigente y documentar la decisi??n de riesgo.,La revisi??n produce estado VERIFIED o ACCEPTED_RISK sin ejecutar acciones.,,,Suleia Operations,,WARNING pendiente de evaluaci??n.,ord_129063ebe536,,HUMAN_REVIEW,2026-08-05T11:09:27.208+00:00
SF-d567af1c1b3a8d4d,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-51063007afc458c9,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""AS"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_e9ef2b5b9c83,iss_918cbd55a8b4,HUMAN_REVIEW,2026-05-28T15:26:35+00:00
SF-d6c346313a0a586e,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-51063007afc458c9,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""AS"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_4404abc7607a,iss_cca7dd42e740,HUMAN_REVIEW,2026-07-15T14:28:42+00:00
SF-d7016dccc50be66f,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-ff5d384657fee69c,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""SF"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_6788fd8461dd,iss_66230bdbf45d,HUMAN_REVIEW,2026-07-29T22:13:09+00:00
SF-d7edd466ce7421e9,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-51063007afc458c9,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""AS"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_7c2ff02a27a8,iss_9e2d881f3ffe,HUMAN_REVIEW,2026-07-23T14:27:07+00:00
SF-da4bace5e5b67f38,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-51063007afc458c9,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""AS"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_404ae20ef347,iss_04f067838b6c,HUMAN_REVIEW,2026-07-01T11:28:44+00:00
SF-dbb2d8ab23147ace,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-ff5d384657fee69c,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""SF"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_94369b2658b8,iss_c712c195243e,HUMAN_REVIEW,2026-07-30T17:10:22+00:00
SF-dd0ead2e60c33b1e,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-51063007afc458c9,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""AS"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_3989c59721cc,iss_59a247ccfcde,HUMAN_REVIEW,2026-07-21T19:25:45+00:00
SF-dd18f381ea51c69d,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-51063007afc458c9,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""AS"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_80c3e5c00710,iss_41986209ee4e,HUMAN_REVIEW,2026-07-15T08:23:48+00:00
SF-df995de58907fbdb,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-51063007afc458c9,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""AS"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_d70cc4351b05,iss_3c11e1a2f71f,HUMAN_REVIEW,2026-07-13T19:27:31+00:00
SF-e0c7fa04227ff31e,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-ff5d384657fee69c,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""SF"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_586f9a9d1a00,iss_42d5ec9ffd2f,HUMAN_REVIEW,2026-07-20T14:23:47+00:00
SF-e1bf99c81c661880,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-51063007afc458c9,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""AS"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_f4fa3db14ca8,iss_d7649c5395a0,HUMAN_REVIEW,2026-07-15T08:24:30+00:00
SF-e28e1c821b5cf55f,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-ff5d384657fee69c,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""SF"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_1923eb62ce69,iss_064aa7dd153c,HUMAN_REVIEW,2026-07-15T16:26:22+00:00
SF-e38914baf4f31570,Incidencia GLS abstendida por c??digo desconocido,GLS_INCIDENT_REVIEW,HIGH,DUPLICATE,SF-ce03ef85a845f191,"{""risk"":""HIGH"",""priority"":""NORMAL"",""carrier_code"":""-30"",""review_reasons"":[""DROPEA_CARRIER_CODE_UNKNOWN"",""HUMAN_REVIEW"",""UNKNOWN_CARRIER_CODE""],""normalized_type"":""UNKNOWN""}",La incidencia hereda un c??digo GLS no verificado en el cat??logo.,La decisi??n queda bloqueada; no se permite automatizaci??n sobre la incidencia.,Resolver el hallazgo ra??z del c??digo y reevaluar este caso conservando su trazabilidad.,La incidencia obtiene clasificaci??n explicable o permanece UNKNOWN con bloqueo expl??cito.,,,Suleia Operations,,HIGH mientras siga sin clasificaci??n.,ord_175c41d07861,iss_20198a687f97,HUMAN_REVIEW,2026-08-04T13:39:06.189+00:00
SF-e50cff572080273b,Protecci??n operativa pendiente de revisi??n,OPERATIONAL_PROTECTIONS,WARNING,OPEN,,"{""risk"":""NOT_ASSESSED"",""priority"":""NORMAL"",""carrier_code"":null,""review_reasons"":[""PROTECTION_REVIEW""],""normalized_type"":null}",La protecci??n ha detectado una condici??n que requiere evaluaci??n humana antes de cualquier acci??n.,El pedido queda en revisi??n y no debe recibir una acci??n autom??tica.,Clasificar la protecci??n con evidencia vigente y documentar la decisi??n de riesgo.,La revisi??n produce estado VERIFIED o ACCEPTED_RISK sin ejecutar acciones.,,,Suleia Operations,,WARNING pendiente de evaluaci??n.,ord_df49ac36b5b8,,HUMAN_REVIEW,2026-08-05T11:09:19.767+00:00
